energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
606.713,0.003,4.98168,0.053522497,7E-11,G,1.482E-09,642.204,35.491,E2,,,0.00481,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
617.4,0.14,0.005328,0.000594458,,G,1.482E-09,652.9,35.491,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
635.95,0.003,11.2184,0.144267564,1.26E-12,G,1.482E-09,671.443,35.491,M1+E2,0.332,3,0.00515,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
652.8,0.4,0.002664,0.00088841,,G,,652.9,0,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
671.441,0.006,1.790504,0.0189985,1.26E-12,G,,671.443,0,E2,,,0.00371,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
693.3,0.5,0.00009176,0.00000093,,G,1.482E-09,728.8,35.491,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
4.135,,4.818075917,0.20956635,,X,,,,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
27.202,,13.1775789,0.245420817,,X,,,,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
27.473,,24.53925308,0.442513054,,X,,,,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
31.093,,7.02270676,0.147717668,,X,,,,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
31.359,,8.546634127,0.176309831,,X,,,,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
31.698,,1.523927367,0.047544361,,X,,,,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
