energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
139.87,0.04,0.0078,0.000975,,G,,301.166,161.26,[M1 E2],,,7,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
161.73,0.05,0.00663,0.000195,,G,450948472.1769197,161.73,0.0,E2,,,1.96,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
175.01,0.03,9.8475,0.0975,,G,450948472.1769197,175.043,0.0,M1+E2,0.217,19,5.21,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
189.965,0.01,0.203775,0.002925,,G,,231.933,41.969,M1+E2,0.63,7,3.36,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
205.404,0.02,0.008775,0.000975,,G,,301.166,95.786,[M1 E2],,,2.1,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
231.96,0.03,0.0119925,0.00156,,G,450948472.1769197,231.933,0.0,[E2],,,0.497,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
388.16,0.05,0.018525,0.000975,,G,,,,,,,,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
17.604,,52.99729350189787,2.437734865259333,,X,,,,,,,,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
99.533,,19.080415437365033,0.29861501010833874,,X,,,,,,,,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
103.741,,30.204868509363674,0.4573527579618635,,X,,,,,,,,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
117.13,,11.086444718529174,0.25110402322297376,,X,,,,,,,,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
118.619,,14.933441035858797,0.3336639288975033,,X,,,,,,,,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22
120.544,,3.8469963173296233,0.10327104067037646,,X,,,,,,,,,96,149,Cm,,0,,7/2+,8423,,74,Y,265803987483.9884,2335212522.119808,A,100,,5624.5,5,94,147,Pu,30-Sep-2015,C.D. NESARAJA,2024-03-22

