energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
763.9424,0.0017,22.6,0.07,,G,,2926.7465,2162.8012,E2,,,0.00215,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
774.71,0.07,0.006,0.003,,G,,2250.549,1475.79,E2,,,0.00207,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
818.0244,0.0018,7.43,0.04,,G,,1475.79,657.7621,M1+E2,-1.36,6,0.00191,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
884.6781,0.0013,75,1.1,,G,,1542.4438,657.7621,E2,,,1.51E-03,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
890.7,0.5,0.0009,0.0004,,G,,2433.23,1542.4438,[M1],,,1.72E-03,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
937.485,0.003,35,0.3,,G,,2479.933,1542.4438,E2,,,1.32E-03,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
957.38,0.06,0.0095,0.0018,,G,,2433.23,1475.79,M1+E2,-0.9,7,0.00137,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
997.246,0.014,0.13,0.004,,G,,2539.672,1542.4438,E1(+M2),-0.03,5,4.91E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1018.94,0.04,0.0142,0.0007,,G,,2561.284,1542.4438,M1+E2,-0.6,4,0.00123,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1050.4,0.3,0.0076,0.001,,G,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1085.447,0.014,0.073,0.004,,G,,2561.284,1475.79,E2,,,9.52E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1117.48,0.03,0.0494,0.0009,,G,,2659.857,1542.4438,E1,,,4.01E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1125.709,0.02,0.0308,0.0013,,G,,1783.491,657.7621,M1+E2,0.28,4,1.01E-03,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1163.19,0.05,0.075,0.023,,G,,2705.668,1542.4438,M1+E2,-0.03,8,9.56E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1164.98,0.07,0.044,0.003,,G,,2707.397,1542.4438,M1(+E2),0.3,LT,9.48E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1186.7,0.1,0.00163,0.00005,,G,,2662.5,1475.79,[E2],,,7.92E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1251.06,0.04,0.027,0.003,,G,,2793.42,1542.4438,[M1],,,8.27E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1300.07,0.07,0.0191,0.0007,,G,,2842.62,1542.4438,E1(+M2),0,1,3.93E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1334.348,0.016,0.143,0.005,,G,,2876.808,1542.4438,E2,,,6.48E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1384.2931,0.002,25.1,0.5,,G,,2926.7465,1542.4438,M1+E2,-0.44,1,6.82E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1420.29,0.1,0.027,0.004,,G,,2078.485,657.7621,E1(+M2),0.01,8,4.32E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1465.6,0.1,,,,G,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1475.7792,0.0023,4.08,0.05,,G,,1475.79,0,E2,,,5.77E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1505.028,0.002,13.33,0.15,,G,,2162.8012,657.7621,M1+E2,-1.27,3,5.90E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1562.294,0.0018,1.22,0.03,,G,,2220.068,657.7621,E2,,,5.56E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1572.35,0.14,0.0011,0.0003,,G,,,,,,,,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1592.77,0.06,0.0209,0.0008,,G,,2250.549,657.7621,E2,,,5.51E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1629.79,0.05,0.004,0.0005,,G,,2287.57,657.7621,M1+E2,0.06,3,5.87E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
1698.8,0.1,0.0017,0.0003,,G,,2356.2,657.7621,M1+E2,1.75,15,5.53E-04,,47,63,Ag,,117.59,0.05,6+,249.83,,4,d,21585312,3456,B-,98.67,0.08,2890.7,13,48,62,Cd,01-Aug-11,G. G~URDAL and F.G. KONDEV,22/03/2024
